# 0.8925339361121751
2.379000000000000000e+03,0.000000000000000000e+00
1.091000000000000000e+03,1.000000000000000000e+00
3.611000000000000000e+03,1.000000000000000000e+00
7.220000000000000000e+02,1.000000000000000000e+00
1.469000000000000000e+03,1.000000000000000000e+00
2.659000000000000000e+03,1.000000000000000000e+00
2.766000000000000000e+03,1.000000000000000000e+00
1.170000000000000000e+03,1.000000000000000000e+00
1.595000000000000000e+03,1.000000000000000000e+00
4.503000000000000000e+03,1.000000000000000000e+00
9.450000000000000000e+02,1.000000000000000000e+00
3.201000000000000000e+03,1.000000000000000000e+00
4.964000000000000000e+03,0.000000000000000000e+00
3.091000000000000000e+03,1.000000000000000000e+00
1.471000000000000000e+03,1.000000000000000000e+00
1.191000000000000000e+03,1.000000000000000000e+00
3.024000000000000000e+03,1.000000000000000000e+00
2.744000000000000000e+03,1.000000000000000000e+00
3.282000000000000000e+03,1.000000000000000000e+00
4.280000000000000000e+02,1.000000000000000000e+00
1.622000000000000000e+03,1.000000000000000000e+00
1.770000000000000000e+03,1.000000000000000000e+00
4.830000000000000000e+02,1.000000000000000000e+00
4.438000000000000000e+03,1.000000000000000000e+00
4.411000000000000000e+03,1.000000000000000000e+00
2.792000000000000000e+03,1.000000000000000000e+00
5.870000000000000000e+02,1.000000000000000000e+00
3.963000000000000000e+03,1.000000000000000000e+00
8.860000000000000000e+02,1.000000000000000000e+00
4.343000000000000000e+03,1.000000000000000000e+00
1.070000000000000000e+03,1.000000000000000000e+00
4.017000000000000000e+03,1.000000000000000000e+00
2.289000000000000000e+03,1.000000000000000000e+00
4.348000000000000000e+03,1.000000000000000000e+00
4.223000000000000000e+03,1.000000000000000000e+00
3.340000000000000000e+03,1.000000000000000000e+00
4.358000000000000000e+03,1.000000000000000000e+00
2.936000000000000000e+03,1.000000000000000000e+00
1.113000000000000000e+03,1.000000000000000000e+00
2.140000000000000000e+03,1.000000000000000000e+00
2.780000000000000000e+02,1.000000000000000000e+00
4.351000000000000000e+03,1.000000000000000000e+00
1.726000000000000000e+03,1.000000000000000000e+00
3.647000000000000000e+03,1.000000000000000000e+00
1.428000000000000000e+03,1.000000000000000000e+00
6.210000000000000000e+02,1.000000000000000000e+00
4.672000000000000000e+03,1.000000000000000000e+00
9.020000000000000000e+02,1.000000000000000000e+00
3.668000000000000000e+03,1.000000000000000000e+00
5.630000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+01,0.000000000000000000e+00
3.141000000000000000e+03,1.000000000000000000e+00
9.950000000000000000e+02,1.000000000000000000e+00
9.870000000000000000e+02,0.000000000000000000e+00
8.020000000000000000e+02,1.000000000000000000e+00
4.551000000000000000e+03,1.000000000000000000e+00
4.336000000000000000e+03,1.000000000000000000e+00
4.580000000000000000e+02,1.000000000000000000e+00
1.801000000000000000e+03,1.000000000000000000e+00
1.354000000000000000e+03,1.000000000000000000e+00
5.310000000000000000e+02,1.000000000000000000e+00
3.907000000000000000e+03,1.000000000000000000e+00
4.484000000000000000e+03,1.000000000000000000e+00
1.190000000000000000e+02,1.000000000000000000e+00
3.405000000000000000e+03,1.000000000000000000e+00
4.975000000000000000e+03,1.000000000000000000e+00
8.450000000000000000e+02,1.000000000000000000e+00
6.840000000000000000e+02,1.000000000000000000e+00
3.514000000000000000e+03,1.000000000000000000e+00
4.299000000000000000e+03,1.000000000000000000e+00
2.832000000000000000e+03,1.000000000000000000e+00
3.777000000000000000e+03,1.000000000000000000e+00
1.823000000000000000e+03,1.000000000000000000e+00
9.940000000000000000e+02,1.000000000000000000e+00
2.425000000000000000e+03,1.000000000000000000e+00
2.625000000000000000e+03,1.000000000000000000e+00
4.623000000000000000e+03,1.000000000000000000e+00
2.222000000000000000e+03,0.000000000000000000e+00
1.940000000000000000e+02,0.000000000000000000e+00
3.300000000000000000e+02,1.000000000000000000e+00
4.509000000000000000e+03,1.000000000000000000e+00
1.675000000000000000e+03,1.000000000000000000e+00
3.250000000000000000e+03,0.000000000000000000e+00
3.728000000000000000e+03,0.000000000000000000e+00
2.693000000000000000e+03,1.000000000000000000e+00
4.749000000000000000e+03,1.000000000000000000e+00
1.605000000000000000e+03,1.000000000000000000e+00
2.022000000000000000e+03,0.000000000000000000e+00
5.240000000000000000e+02,1.000000000000000000e+00
2.805000000000000000e+03,1.000000000000000000e+00
1.043000000000000000e+03,1.000000000000000000e+00
5.730000000000000000e+02,1.000000000000000000e+00
2.182000000000000000e+03,1.000000000000000000e+00
2.294000000000000000e+03,1.000000000000000000e+00
2.464000000000000000e+03,1.000000000000000000e+00
3.327000000000000000e+03,0.000000000000000000e+00
2.282000000000000000e+03,1.000000000000000000e+00
1.259000000000000000e+03,1.000000000000000000e+00
2.143000000000000000e+03,1.000000000000000000e+00
2.988000000000000000e+03,1.000000000000000000e+00
1.221000000000000000e+03,1.000000000000000000e+00
3.440000000000000000e+02,1.000000000000000000e+00
2.337000000000000000e+03,1.000000000000000000e+00
1.736000000000000000e+03,1.000000000000000000e+00
4.194000000000000000e+03,1.000000000000000000e+00
2.544000000000000000e+03,1.000000000000000000e+00
3.557000000000000000e+03,1.000000000000000000e+00
8.060000000000000000e+02,1.000000000000000000e+00
1.850000000000000000e+03,0.000000000000000000e+00
6.300000000000000000e+02,1.000000000000000000e+00
2.236000000000000000e+03,1.000000000000000000e+00
4.300000000000000000e+02,1.000000000000000000e+00
4.350000000000000000e+03,1.000000000000000000e+00
9.880000000000000000e+02,0.000000000000000000e+00
2.402000000000000000e+03,1.000000000000000000e+00
4.500000000000000000e+02,1.000000000000000000e+00
1.444000000000000000e+03,1.000000000000000000e+00
2.480000000000000000e+03,1.000000000000000000e+00
3.663000000000000000e+03,0.000000000000000000e+00
3.916000000000000000e+03,1.000000000000000000e+00
8.520000000000000000e+02,0.000000000000000000e+00
3.250000000000000000e+02,1.000000000000000000e+00
1.068000000000000000e+03,1.000000000000000000e+00
3.011000000000000000e+03,1.000000000000000000e+00
4.430000000000000000e+03,1.000000000000000000e+00
2.872000000000000000e+03,1.000000000000000000e+00
2.189000000000000000e+03,1.000000000000000000e+00
2.890000000000000000e+03,1.000000000000000000e+00
4.110000000000000000e+02,0.000000000000000000e+00
1.510000000000000000e+03,0.000000000000000000e+00
4.266000000000000000e+03,0.000000000000000000e+00
3.003000000000000000e+03,1.000000000000000000e+00
4.505000000000000000e+03,1.000000000000000000e+00
4.488000000000000000e+03,1.000000000000000000e+00
1.730000000000000000e+02,1.000000000000000000e+00
3.549000000000000000e+03,1.000000000000000000e+00
3.750000000000000000e+02,0.000000000000000000e+00
1.938000000000000000e+03,1.000000000000000000e+00
4.490000000000000000e+03,1.000000000000000000e+00
4.858000000000000000e+03,1.000000000000000000e+00
4.460000000000000000e+02,1.000000000000000000e+00
2.226000000000000000e+03,1.000000000000000000e+00
6.260000000000000000e+02,1.000000000000000000e+00
1.430000000000000000e+03,1.000000000000000000e+00
1.481000000000000000e+03,1.000000000000000000e+00
2.007000000000000000e+03,1.000000000000000000e+00
4.650000000000000000e+02,1.000000000000000000e+00
1.132000000000000000e+03,1.000000000000000000e+00
1.790000000000000000e+02,0.000000000000000000e+00
4.673000000000000000e+03,1.000000000000000000e+00
2.819000000000000000e+03,1.000000000000000000e+00
2.985000000000000000e+03,1.000000000000000000e+00
3.850000000000000000e+02,1.000000000000000000e+00
2.344000000000000000e+03,1.000000000000000000e+00
6.350000000000000000e+02,1.000000000000000000e+00
2.771000000000000000e+03,1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00
9.990000000000000000e+02,1.000000000000000000e+00
7.160000000000000000e+02,0.000000000000000000e+00
3.768000000000000000e+03,1.000000000000000000e+00
3.380000000000000000e+02,1.000000000000000000e+00
6.780000000000000000e+02,0.000000000000000000e+00
3.484000000000000000e+03,1.000000000000000000e+00
4.580000000000000000e+03,0.000000000000000000e+00
1.818000000000000000e+03,1.000000000000000000e+00
3.940000000000000000e+02,1.000000000000000000e+00
3.540000000000000000e+03,1.000000000000000000e+00
2.490000000000000000e+02,1.000000000000000000e+00
3.454000000000000000e+03,1.000000000000000000e+00
3.710000000000000000e+03,1.000000000000000000e+00
3.149000000000000000e+03,1.000000000000000000e+00
1.669000000000000000e+03,1.000000000000000000e+00
3.947000000000000000e+03,0.000000000000000000e+00
3.245000000000000000e+03,0.000000000000000000e+00
3.638000000000000000e+03,1.000000000000000000e+00
4.275000000000000000e+03,1.000000000000000000e+00
5.330000000000000000e+02,1.000000000000000000e+00
5.160000000000000000e+02,1.000000000000000000e+00
2.830000000000000000e+03,0.000000000000000000e+00
2.998000000000000000e+03,1.000000000000000000e+00
