# 0.9864253390968115
3.916000000000000000e+03,0.000000000000000000e+00
1.785000000000000000e+03,0.000000000000000000e+00
1.166000000000000000e+03,0.000000000000000000e+00
2.407000000000000000e+03,0.000000000000000000e+00
1.998000000000000000e+03,1.000000000000000000e+00
3.909000000000000000e+03,1.000000000000000000e+00
3.266000000000000000e+03,0.000000000000000000e+00
4.457000000000000000e+03,0.000000000000000000e+00
3.563000000000000000e+03,1.000000000000000000e+00
2.179000000000000000e+03,0.000000000000000000e+00
1.614000000000000000e+03,1.000000000000000000e+00
4.863000000000000000e+03,0.000000000000000000e+00
3.198000000000000000e+03,1.000000000000000000e+00
3.882000000000000000e+03,1.000000000000000000e+00
1.997000000000000000e+03,1.000000000000000000e+00
2.116000000000000000e+03,0.000000000000000000e+00
1.550000000000000000e+02,0.000000000000000000e+00
2.361000000000000000e+03,1.000000000000000000e+00
4.704000000000000000e+03,0.000000000000000000e+00
3.561000000000000000e+03,0.000000000000000000e+00
2.551000000000000000e+03,1.000000000000000000e+00
4.973000000000000000e+03,0.000000000000000000e+00
3.590000000000000000e+03,1.000000000000000000e+00
6.120000000000000000e+02,0.000000000000000000e+00
3.356000000000000000e+03,0.000000000000000000e+00
4.956000000000000000e+03,0.000000000000000000e+00
1.436000000000000000e+03,0.000000000000000000e+00
2.412000000000000000e+03,1.000000000000000000e+00
1.851000000000000000e+03,0.000000000000000000e+00
3.379000000000000000e+03,0.000000000000000000e+00
2.006000000000000000e+03,0.000000000000000000e+00
4.587000000000000000e+03,0.000000000000000000e+00
2.190000000000000000e+03,0.000000000000000000e+00
6.760000000000000000e+02,0.000000000000000000e+00
4.699000000000000000e+03,0.000000000000000000e+00
4.308000000000000000e+03,0.000000000000000000e+00
4.409000000000000000e+03,1.000000000000000000e+00
3.837000000000000000e+03,0.000000000000000000e+00
2.022000000000000000e+03,0.000000000000000000e+00
2.838000000000000000e+03,0.000000000000000000e+00
2.205000000000000000e+03,1.000000000000000000e+00
1.425000000000000000e+03,1.000000000000000000e+00
4.840000000000000000e+02,0.000000000000000000e+00
2.750000000000000000e+03,0.000000000000000000e+00
2.796000000000000000e+03,1.000000000000000000e+00
2.611000000000000000e+03,0.000000000000000000e+00
3.932000000000000000e+03,0.000000000000000000e+00
2.368000000000000000e+03,0.000000000000000000e+00
2.044000000000000000e+03,0.000000000000000000e+00
2.509000000000000000e+03,0.000000000000000000e+00
1.069000000000000000e+03,0.000000000000000000e+00
2.595000000000000000e+03,1.000000000000000000e+00
9.900000000000000000e+02,0.000000000000000000e+00
4.563000000000000000e+03,0.000000000000000000e+00
1.805000000000000000e+03,0.000000000000000000e+00
3.834000000000000000e+03,0.000000000000000000e+00
4.944000000000000000e+03,1.000000000000000000e+00
1.578000000000000000e+03,0.000000000000000000e+00
2.119000000000000000e+03,1.000000000000000000e+00
1.401000000000000000e+03,0.000000000000000000e+00
8.500000000000000000e+01,0.000000000000000000e+00
3.824000000000000000e+03,0.000000000000000000e+00
4.598000000000000000e+03,0.000000000000000000e+00
1.571000000000000000e+03,0.000000000000000000e+00
1.688000000000000000e+03,0.000000000000000000e+00
3.087000000000000000e+03,1.000000000000000000e+00
6.900000000000000000e+01,0.000000000000000000e+00
4.288000000000000000e+03,0.000000000000000000e+00
4.535000000000000000e+03,0.000000000000000000e+00
3.318000000000000000e+03,0.000000000000000000e+00
4.684000000000000000e+03,0.000000000000000000e+00
4.519000000000000000e+03,0.000000000000000000e+00
3.856000000000000000e+03,0.000000000000000000e+00
1.637000000000000000e+03,0.000000000000000000e+00
2.224000000000000000e+03,1.000000000000000000e+00
3.976000000000000000e+03,1.000000000000000000e+00
2.529000000000000000e+03,0.000000000000000000e+00
4.420000000000000000e+02,0.000000000000000000e+00
4.166000000000000000e+03,0.000000000000000000e+00
1.475000000000000000e+03,0.000000000000000000e+00
1.654000000000000000e+03,0.000000000000000000e+00
4.615000000000000000e+03,0.000000000000000000e+00
1.364000000000000000e+03,0.000000000000000000e+00
3.656000000000000000e+03,0.000000000000000000e+00
1.507000000000000000e+03,1.000000000000000000e+00
3.840000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+02,0.000000000000000000e+00
5.250000000000000000e+02,1.000000000000000000e+00
2.054000000000000000e+03,0.000000000000000000e+00
1.310000000000000000e+02,0.000000000000000000e+00
1.457000000000000000e+03,1.000000000000000000e+00
4.039000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00
1.068000000000000000e+03,0.000000000000000000e+00
3.583000000000000000e+03,0.000000000000000000e+00
4.017000000000000000e+03,0.000000000000000000e+00
4.674000000000000000e+03,0.000000000000000000e+00
4.910000000000000000e+02,1.000000000000000000e+00
6.170000000000000000e+02,1.000000000000000000e+00
3.940000000000000000e+03,1.000000000000000000e+00
7.220000000000000000e+02,1.000000000000000000e+00
8.660000000000000000e+02,0.000000000000000000e+00
2.187000000000000000e+03,0.000000000000000000e+00
3.205000000000000000e+03,1.000000000000000000e+00
4.459000000000000000e+03,1.000000000000000000e+00
4.850000000000000000e+03,0.000000000000000000e+00
1.127000000000000000e+03,0.000000000000000000e+00
2.300000000000000000e+01,0.000000000000000000e+00
1.350000000000000000e+02,1.000000000000000000e+00
